old_sha	new_sha	subject
ae5e70391e855bbe7b3b43e6d9b2ae02530ef63b	23ac0c1f1fe14f65f99e3cc431fd8e821012d146	Merge pull request #89 from REPPL/auto/release-v0.2.0
338575195cb8bbc9b11ae4b20e538f6739cabbe6	2979e65d21ee01e266e33b936fbf03c9ac3e4353	docs: ledger the ahoy install visibility-flag silent no-op (iss-107)
43721e74402d02e663c16db966b916eef1eabf4c	2366aae01c53ca7ce9c599308e4aad1d15f97a2a	docs: close run test B — the release automation verified live (F18)
dbce1d8f292e701b29f43b2cc6b44b9f38621892	8ab4b4217002f52d2fb6a0f9b82b6ec32679f94f	Merge pull request #90 from REPPL/auto/run-close-ledger
73428b6e8e672fc1d0fde07de4770d00f020a8ce	af86d51395a3d174baf6c6a1e8e21b22669ee564	manual: Revise README with new badges and project details
a939f8e9b3e1506c8b12e85f2f17c57e349e82f1	a9f60386b4c0f08e6354069dfce0fdeb69ed4791	docs: add the one-line checksum-verified installer to the README
054d2680af26e7cc4bbdcb268cb6787a8ed1ad56	74a6632cabbf0acf4c6cb26e656a47505a5928cc	fix: repair the README badges and align it with the shipped surface
b56082c915693bf204fc6602f09d6d772efa99a2	4b12aa5e93bc2e2c6d4d0916037971e0982568f7	manual: Update last commit badge in README.md
03294b04b5a418e72713ee28b89b70d08f0f9fbb	ae76577c972d31b823e90669ac42160b4c7999a9	Merge main into auto/readme-curl-installer (badge fixes landed on main manually)
8deb45fda2227ef83c918677a878f85fcb6bba1c	81fad6eb1a0aadda6047b5c0bf5730c6cc55af52	Merge pull request #91 from REPPL/auto/readme-curl-installer
42555c7851474665bee2c767e339be82b2b63ea3	c3a6bfebb3a88574e5e560aab64f417a29efb37e	docs: capture itd-92 — branch-protection assurance for managed repos
467e1933518f505a330dcb7871f6a36787383729	29c86a1195ab7cdb6d0dce165ec15b09d6c2b61d	Merge pull request #92 from REPPL/auto/intent-branch-protection
aba4ed52a1191e3facc0227fad650eef9608644c	fc707b97c47b958553344a08aabb1050c0a38c53	harden: stop secrets surviving a trailing-underscore in the redaction scanner
77be937244e7b7c14cd788cd5fc5e48670e39916	33f5bb229c751c3c281012510a79035b5b69b6ad	docs: changelog the redaction trailing-underscore fix
76a62386c1d9f324ff02dcb5dcf956961af2a8cd	4997baf88496f67ba6c3dedbf3bd92e194b81689	chore: drop a stray empty CHANGELOG.md.tmp accidentally staged
4ba4926eee3329df610f6d56d798b7841c398ae8	13cae8c1aa32b9f9e29565340254fe1a9cd28736	harden: extend the trailing-\b redaction fix to the mixed-class patterns
56df5602db19368a71fbf596775cec632925f4b0	78ad2172705f3c94a32adc38fdf0ca47ab6d4f45	style: gofmt trailing_boundary_test.go
cd3b257078f99bd7d762e0d6e6cfd7b77bd618ac	ad8602cf8f407f7f46f6f3b1edc900cd0d95bda6	harden: classify the symlinked sources-index refusal, close two frontiers
cf42412de7cf4f57d4c23a55fd1cb0eecd9b560e	3c35849cbf68e33277d21509dd36e41835dfab5d	Merge pull request #93 from REPPL/fix/registry-symlink-classification
e4d54473ba05110f793f46cc502b60544e238833	d4f6c75206c67d996a50adcad4f75670ba291482	harden: close the graveyard-read lstat->read TOCTOU with the guarded primitive
d95cfe9865924b20770b58abf65e231a4151cbe3	d7395c9664e4c347f5f67892920316eff7141283	Merge pull request #94 from REPPL/fix/graveyard-toctou-guarded-read
e922a138ff86f6fa9c2e7d8faee9619d197b521c	7c7a18c58a527bdf7f0aea605cbe576e64bed72d	harden: guard the untrusted CLI JSON-operand reads (readSource, disembark coverage)
5aafc89563adba1f7be43f14f5a823026d7747a5	99b5167d5229982cd8f2f40b4ad5d522e1f33db7	harden: route the last CLI operand reads through the guarded primitive
2d2f7c380cfc17618e8e8fb4b6766ce58e8f45c5	0bdaca632a91b349dae1ec3caa470c4a785e698c	Merge pull request #95 from REPPL/fix/operand-read-guards
46704d922cdccecebaf708668a50943abbf9d8de	aadab1f83a9edcf5f37677dcb4359cd8f1b2d943	Merge main into fix/redaction-trailing-boundary (post #93-95 merges)
5804363148b42ffdfd38118ccd1c1765dbb5df4c	aa5f88c76a70431093f34f7f8b30376f5dbb09b3	Merge pull request #96 from REPPL/fix/redaction-trailing-boundary
59533b2b39388a03099a605f38d7d484cc89a53d	b36af2dffb08d2659da5b2fc93fb35c8f43e2e55	test: disable async git background ops in lifeboat tests (fix .git-cleanup flake)
53d0e2ad085d4fd003a7539f4d7e7a981f225084	5f5dacfe2bd54b9a01c9995f42428fc170b294e6	Merge pull request #97 from REPPL/fix/lifeboat-test-git-async
1875666f5dc402a59e8135902f0e630d408b8a42	075f59fe2b1760d691e086d59ef868161894e2c4	release: roll the changelog for v0.3.0
be8e07d29f821745d669e81aa540d2a9c3ca4660	fb5a667ac50603604d5750f8bf5faa09a5ae913d	Merge pull request #98 from REPPL/auto/release-v0.3.0
46d41795dc6c5edfe578831e890860db5e0ef2b8	6165e6c59fa56c5636d03747cf77355859b93325	fix: make the semantic release gate satisfiable under changelog-driven auto-release
af70fa6be789f5463a80b5bc624808e17dba59be	75c6c86e9c5f5bf5437274fc35c88f6e1e1925fa	docs: reconcile the brief surface prose + README with the shipped binary
f9adcefb05204511569a0af4d6c0c3fac95c3355	02516fb2a38e8e232c1d7f35969f185b5173c4b2	docs: reconcile disembark/embark/ahoy surface prose + drop broken README image (round 2)
58ea6ca826207c9e262da0223a8a7404e20ac40c	e299dc1ccb2baa773129d9018e82161c9cba74de	docs: fix the last three surface-prose drifts (round 3)
5c8d5aaeb29a0bb13a7a7573e392555bd6aa1eba	46435df02f99930a8676b36f6ae977f8fd61c75a	docs: correct the CLI-reference generation claims (round 4)
6c8ef4e2e4c96c5a35cf33151f1916bf922814f7	61e47b3fe41c89d005bc492f60e0af3831ec9e21	fix: address review findings on the semantic-gate commit binding
bf89984b66ef9bb5785a8f60f8cbe8fae2da968d	221ae0a34cd3608471a886d9519fdd0bf8bacdda	docs: correct the unknown-token exit code and the commands/ enumeration (round 5)
8e8abb88ba70c11272141d914a7f6f7ceb81aa84	3b32d8586a1d4392c0b73eabd5d5f339449a2638	fix: exempt sha-keyed semantic-gate receipt dirs from the reviews charter
7d5422b0dd6a77d6b726ab55dcbb14b35702aed3	0098f5e3da50503ead2285e1d98941ea4173969f	release: land the v0.3.0 semantic-gate PROMOTE receipts
cbd66de321390c77e1ff682c44aefe66e2c503d3	c9ff833eff63620b8db4c1685078e5e30e590000	Merge pull request #99 from REPPL/fix/semantic-gate-commit-binding
0532b4cbf702a463d9d93e12c406b30fad8a0ff2	018341e52bd59984f2b077a6dc1d6d071783cd34	docs: record and resolve iss-108 (release-gate self-reference, not systemic)
af7ec462a2803c8d7396805196e2da10c6b03e3e	0743ad5d5519323c26c665261bddf5c83463ba83	Merge pull request #100 from REPPL/fix/iss108-release-gate-record
bd459d37b946869837a5d739d707160905b6c5b1	c2efe2960ffa6ce0bf0aaddf7a15346ec8de54cd	docs: capture itd-93 — abcd scaffolds a hardened release gate for managed repos
f766b4f693cd9657fe4a7e2cf9aba63e246bf2d8	3622542885c1f147bda0bab2a3bd021f63e8785d	Merge pull request #101 from REPPL/auto/intent-release-scaffolding
2fcca173d57e81d136b2ddf53d77429870ed34cf	92e0e79af866bd5405c17c27ceae722d7c74c725	docs: queue itd-93 for the next drain run (with readiness gates)
971a8ad8158f1288a6747728c5535065c8bddd37	0f02e6e699487ce15b37680e3b1633b9d6419381	Merge pull request #102 from REPPL/docs/next-drain-run-queue
e5cc145cb53552d844a8e006281c9b04906b5c06	911989ee333628cfc5759af6da5ffe8a945a1021	docs: capture and plan itd-94 — the implement-readiness gate
a87dfb9892243e9e069249d512912c63081937a8	0a99a2021c79347b5517e3a79b0d0735e1c396a3	feat: add abcd intent ready — an unplanned intent cannot be implemented (itd-94)
3b42d4e3dbc707844b32da87b9ebb5a4188cf608	4da7b1b13406c53b6a273741e92989ec0b87a444	Merge pull request #103 from REPPL/feat/intent-ready-gate
383eb6bac0247ce3f73aa48b9a4e598a0cf537e3	5e31b9749fc755c9c08d283ee0c18f104f0f636a	docs: graft class-sweep framing into fix-the-detector principle
2998e39e2b9438532c413a4c225ee4ba5f9ae9b8	a1369158789e9fd3ca312454f641b79c1f95337e	fix: route rules.SaveState through fsutil.WriteFileAtomic (iss-82)
372849cf45ac5a9d2ec2a70244e5f0c1f73da0d1	3234f51877782faebc765877fce3245e953fa2f2	Merge pull request #104 from REPPL/fix/iss-82-savestate-atomic-write
c5bff4047113833efeb785422c45191116e7a3fe	51566371708f28d3801542ebf457f6455b50ab05	fix: guard ahoy.Detect marker/config reads against FIFO and huge files (iss-97)
d2b22728a42bfeecb73c4800cd3ca02e5e1911f9	94fac3ef968256d17575c74e4e6ac5a5e5e74146	Merge pull request #105 from REPPL/fix/iss-97-ahoy-guarded-reads
12ee583108e8817c41f9e2c4608b06ec42b2f8b8	8997875596c8bb363d83b6a2dbcff84ba4cafd86	docs: promote iss-99 and iss-100 to intent drafts (itd-95, itd-96)
84a8eb4376600a9e41a3bd8e7536f5a1439f6898	f5d0b0ea276cd49a4935a1344dd6f47512a83cd7	Merge pull request #106 from REPPL/docs/promote-iss99-iss100-intents
74d0cc3cf2fb06f0dae561195e93b7fe15fc48c6	cc7143bdd8d9e23aeaaba487946cd18aefe0e557	fix: name the real verb in the history-store bootstrap error (iss-58)
646669c9cd79def55eed9307ed7bc9f6dcf428b5	26d13f3ceef52142589cd5d666c9c3a7036f2c32	fix: guard the intent quoted-text create path against typoed subcommands (iss-104)
9037d1ef8f9060366cfbcc1990f8ddb8dbccf870	07fdd83eab05a61a2ac05a2791bca69c32dab19c	docs: add CHANGELOG entry for the intent typo guard (iss-104)
a60401841f702b52be555738b01d1951819d21c7	9cd8221a353907c2131d9a66c8dde62022dbaeb9	Merge pull request #107 from REPPL/fix/iss-104-intent-typo-guard
32a7227129c1eebce2b6227983eb46e915a9ee6b	2abbb784f5ce303fa2cb37be682d2db23b9ca1fe	chore: union-merge CHANGELOG.md to end parallel-PR conflicts
bea94a5ae4ab0e0ce4491bffdfac79f9fcf02a25	4735b1ca9e721192e145f61c94169807a1e2373f	Merge remote-tracking branch 'origin/main' into fix/iss-58-history-bootstrap-verb
eeff5eda1a6a3d51aad2bdc0f6250ade402984e0	855dbbe09a80e2e5f345fa7065d8c70ff49a0273	Merge pull request #108 from REPPL/fix/iss-58-history-bootstrap-verb
3719ca9e5fad94fa5af70cbc727b24b09a8ab5f0	bb103aa5934ec113f32f917c82d55c0700a2271d	fix: stray .abcd/ no longer classifies as managed-repo (iss-88)
98be999bd3944d531f717a3bb348b0537dbccf62	b8f289b2f91e3ef3ed70d5e10bf304de1e780fe6	Merge remote-tracking branch 'origin/main' into fix/iss-88-stray-abcd-classify
b858cdd305b295466031ee4f89c08d40fd479039	21e4740cc1d894b10ba9fb58f0ba4865b62a75a3	Merge branch 'fix/iss-88-stray-abcd-classify'
029d3621e62aa04d3fa1a47017d0ec3d2a88b873	ea538d9bf3d7f4c0a46a4c1b637b6f187b91cd95	fix: ship agents and hooks in the launch payload (iss-77)
300279b3cced9a89a27fbbf90c21ceb88f518b2f	050fbb75e06db115f1f6e2b158ad6beb5e4645ec	Merge remote-tracking branch 'origin/main' into fix/iss-77-launch-payload-agents-hooks
e0714230a0d8a849cf0f4db7bcc2dd2915e57b32	401a831c00d6acb94b006c0facad6e50f5ee2809	Merge branch 'fix/iss-77-launch-payload-agents-hooks'
d98f2e82f972c53f178ec83f22b6f29c5cc55808	b542fd66f72f691316182d0c0d462d45c0988f08	fix: guard the last three ahoy manual reads on the read fd (iss-109)
ef9f433535f64391eae912a56172efae9fa3f056	67efa7b30e115ba2ccd126233544a41cf54bbe3c	Merge remote-tracking branch 'origin/main' into fix/iss-109-guard-manual-reads
63e7be116151d11307abc010cb099f22db6ef3bf	b5eb405f695b477ac37892d10e14bfbdcfaf1b5d	Merge branch 'fix/iss-109-guard-manual-reads'
2d559c4b3e7d89469c8317a7fa1f00033fbd4adf	437c842632709c448d1aeca4b264910c5f4e352b	fix: make the identity pin round-trip through the self-contained commit guard (iss-63)
fb6f264f3bea0b45fcadd2f93fc479728b5e23d4	373f7a1c828749a13ee60c8e5c74e964b0e7234e	Merge remote-tracking branch 'origin/main' into fix/iss-63-identity-pin-quote-guard
599752439b8d00bb0ab3f6362e5537e96f004fb4	b8a22e0177b5c09b1a80a51a08cdf064c60dd004	Merge branch 'fix/iss-63-identity-pin-quote-guard'
7bb55d397ede6c18e3f209277823b8ffd559f024	99f91c9ca8105ad4875c0eead1e9878f9b495680	feat: generate the CLI reference from the command tree with a drift gate (iss-47)
fcc79ca7d4a82bc9f367c13c7db30542f7b5aeec	da10002d25bdb17c8355f9b74642e38cba6d925c	Merge remote-tracking branch 'origin/main' into fix/iss-47-cli-reference-generator
6fc206b13d9686c5a418e82ecc07a577521a4bfd	b78885813275eb221b97c2f6eaed59517b4eb019	Merge branch 'fix/iss-47-cli-reference-generator'
48cb525b26c87b7a6a22688ce71d388243b634c1	77925ddd9fdc0f3109aeb783e14f12736537c1bd	test: isolate git-spawning tests via shared gittest helper (iss-28)
0673185af805efb78af039465c2f47ea4e8cc701	1e019679e621983e500d2710fe9152ef0af4c75b	Merge remote-tracking branch 'origin/main' into fix/iss-28-git-isolated-test-helper
48f7810084a8f8a5b76b8fc7e74448a1fd9ebea0	60cdf50df0fc30a17592a9083b34c69375a90ff6	Merge branch 'fix/iss-28-git-isolated-test-helper'
be3965aca453007a90d79f465e652a9d8898e871	ac9a99a79e3590b3dd8bf4e3d059410f6ee89944	fix: apply an explicit ahoy install config-value flag as an update (iss-107)
9d1d9445e55681ded5c78fe8594afc71ab43ab9b	3d29f00524eb01effda291cafb271f87677d7eb9	Merge remote-tracking branch 'origin/main' into fix/iss-107-visibility-apply-update
768b047c628c0b0c1b9570c980586cdadd9dc9c9	e20689e64d1e638d14299a71413f1997cc2883ae	Merge branch 'fix/iss-107-visibility-apply-update'
341e30126a2e3dde560bf3b57e7820a73e3bf6b7	80d116acab3dfc508ba80b64ef79776c85d38200	feat: add agent-observation as a valid capture --source (iss-57)
26ae3f881241a84b9924010c0211ee8281d84463	e2d233133409c293a2120d6085bd463aa6502b30	Merge remote-tracking branch 'origin/main' into fix/iss-57-capture-agent-observation
da5539e007d5db045f2410b7055f0a88bb394f81	e6cfb959d460b650992fbdc068d5b1604dfc3809	Merge branch 'fix/iss-57-capture-agent-observation'
2ae43317276e73ca7dfe5be9d915b0288a8faec2	6061c8d21c40bb11a3d03b89752401ed18c6d447	fix: render machine-output paths repo-relative, not absolute (iss-81)
cf61f43a4e990d719edf85caf2cbe69fb080f756	49eb6211dd3f15e98181c0674f86af409924fdec	Merge remote-tracking branch 'origin/main' into fix/iss-81-repo-relative-machine-output
d84b3af91a641f627550705b9da5f29881433eef	fd07cb9a93c49c82f122b6d0c9eb87390a0609f7	Merge branch 'fix/iss-81-repo-relative-machine-output'
9693bb1df0c4cc8949e76333bb95b4478d6544df	f3e01f41b83149e8922f7cf0600bbee594b91c6f	fix: GL002 stripInlineCode blanks paired spans only, not the whole line (iss-106)
bc3af9849ff418aa26da0cb20d31bebdd1f6458f	5a2ee75a54fcb04231584636776566b20045fd59	Merge remote-tracking branch 'origin/main' into fix/iss-106-stripinlinecode-paired
f8f8cc779d1f870093582568a7cfa8157be4cc67	b9c359dc7694223fabf25722332b33a7be333934	Merge branch 'fix/iss-106-stripinlinecode-paired'
f61a736b032bdddaa40c130d7cd603edcf1f74c2	c1f2e96b4c649b5be5774240eeea9561fc735f51	feat: add issue_id_unique record-lint rule (iss-74)
7bdde5ae5a217efa740a1e707a457a7df6d552bc	b74d23fcc613e8110bff645e853bbf6cae26705e	Merge remote-tracking branch 'origin/main' into fix/iss-74-issue-id-uniqueness-lint
cafa9a8558c903516e796e0a5ab5a9b36ab6c2b9	cfadd341be8cdf21e857941fdb59d6d6f5e7fb87	Merge branch 'fix/iss-74-issue-id-uniqueness-lint'
9cecb684a7d1e00c51db71845d6c7c723aa2d03c	03e4c9ba53de316e2eca68db4d863bea62e118d7	feat: require a machine-readable successor in the record-lint banlist (iss-51)
014f5db94aafbfd9518bda46cb1b4ab239afe9db	bad9c608a9fffaa0f67cdc9ad99b3153a30c8713	Merge remote-tracking branch 'origin/main' into fix/iss-51-successor-ban-schema
7ee1cfd7fdf772468320e21facd5be1a7f5c970a	2e33ae168d8294d6ab2da4c51f4fabc58e98976f	Merge branch 'fix/iss-51-successor-ban-schema'
ab620bb697a662d89bdc300b999a306044c9ec1b	0dc8d271027b5411ab5a03ee44b096c509c9ddd0	docs: plan derived versioning + auto-generated changelog + plugin distribution
5ee2579a5025493bc87ae96f6a2c85d227caa139	b37591a3121670b9634cfb3acf7546f2fd85d7d5	docs: fold grilling outcomes into the derived-changelog plan
69577f6a90c2c70ea9b7c1e7a7de873a9f56ee49	13a0dacabafa755fdde073b4eba2264f58a87b62	Merge pull request #121 from REPPL/docs/derived-version-changelog-plan
e73d7f97a79f7aee84eaa34a7ab2310a863b53ac	612e6d08397ea3ffce5cedd44c06813c58fa7aa7	docs: fold adversarial-review fixes into the derived-changelog plan
82f62b637260542d94369472b86d5521b1ba6338	c821ea6936e7b10a046585d880f0d45cc305a7ed	Merge pull request #122 from REPPL/docs/plan-adversarial-fixes
e98d7a095cab974b07e5c8ed410f2ff63e297c2b	b3fde47ea13030e851999c8316a46fc298e8f39b	docs: plan itd-73, spec itd-67, record the itd-66 deferral
0db4eb1a44f0701e7487c2e57a4510e6d06b1d35	7e2006c0934cb615dd5a1c72a35099e4e493143f	feat: derive the version from each record's declared impact
09a25e7ca739098debd3d9e312305d4188d9335a	402c0601406e82e291e41d5d31759c5c1ffa8f3d	fix: skip the real-repo derivation test when the checkout has no tags
30780cb3f816b1f009822fe99bec9cf1464700f8	e1078bfe154c0decef9979934c244e2ca838f228	chore: plan itd-95 and itd-96 (drafts -> planned; mint spc-10, spc-11)
2d5421f27fdd522dd1de7d98aaae2bea4e2db5e3	017245edc7b7dc8d93881db7323c41d537ce3466	docs: write spc-10 and mark itd-95 additive
3fd3d18f6bde671e10704a3692c67554592180de	e702aaeed0f2bc70b60359cf7d13e14b66453e84	feat: ground open-questions on a repo's in-code work markers
201eb8d9d54243b79374a264e35de548fda9c9aa	c9adcfb6ec9d1149d0143fc30037ed1a3cda1c85	docs: write spc-11 and mark itd-96 additive
e58e3f240443add2329bd3ce6e4a690b76650ba4	9d3bf0179432a6d964c6ab005f4e489c7fde737b	feat: ground naming and internals from a repo's conventional docs
688a9a5591d528ca4c5dbaabb468a7a681960884	6af4e57a63b8dbdece110318d87d48e78234191e	fix: bound the probe walk by directories and depth, not files alone
a52888bd603fe72c3c47fad5bebc359cf79551e7	ff0dc3fc3f989fbca8c59ff972a28be0cb0097ed	Merge the walk-hardening fix from the itd-95 branch
c9e1f7deaf211a7bfcabea3599c0b3faa4a82020	000fb71853863b04397cc1217d978c9eba1823aa	chore: resolve iss-113, fixed with the walk-bounding change
30628d1cfe136d899cf02ec777a617c746a9f985	d8ddedd5e86c8e0a9bccb021499d0143910d5091	docs: record the tier-ceiling and walk-bounds decisions
66be7be0ffb42b667e9d438e7898a8103063c2d8	701ead2785ae8dd6f2278bca747e8eecc6739e7d	Merge pull request #126 from REPPL/feat/itd-96-naming-internals-adapters
e0a30b6c360c0d5d48a033ff5d9d4e96b89ace23	7e5c6bad890b6275b35bd42d5e08ad6cb05c9868	Merge pull request #124 from REPPL/feat/itd-95-open-questions-adapter
62f1165a7841135a38326f77913d4ae954961cb4	42f929855176e778b769955d5c07078fdb781ee1	fix: renumber this programme's specs to spc-12 and spc-13
f20eddcc45ebec93cfa4a89fe2eb4d325d1fda24	98c7043789ed4da179f42623a596e4ef039c35a6	Merge pull request #123 from REPPL/feat/itd-73-p0-plan-intents
da5e5c68f2047c1a1cbb470bc42b9e434ca546b6	9f50485020b68cdf1b4682d272ac8effc44226f3	Merge remote-tracking branch 'origin/main' into feat/itd-95-96-conventions-adapters
35f13a5d165c7446e2d8c95911aa7e18827c386b	61b756683f6b8f3276121067810f5d27e6afd36b	fix: renumber the walk-skip-set issue to iss-116
655db3421e96d01d2d8d9177a47b7041c25a170e	c5057a87a075f0c9affc43662bb4479a7a576970	Merge pull request #128 from REPPL/feat/itd-95-96-conventions-adapters
ad3fc38fa482984fad68e53e1b96f680bb9de044	8a0495084d20cf27c8327cb117ffddbd5ab4f965	Merge origin/main into feat/itd-73-p1-impact-derivation
2a8cd6d6fc59e4f0f1c1896430a9131c3950c4ff	e258538e7b500a34121c01cd6685d55354bf9e8b	Merge pull request #125 from REPPL/feat/itd-73-p1-impact-derivation
2ab1a4d67aaa0c1046beffa8ae3dda44b12e1159	3279cc579bd78efeb0c4d6876bf5b9dfd72657c5	chore: capture the impact write-path gap as iss-111
5a379b287721643a660640153bdde66430d515c5	3dfad5567a3a9f85f998a5c90af6b1637cf3c2a7	feat: gate the release on a structural surface diff
6afbada210849e04e720f426eb00f05ddc39108e	69c4812086d71ca39df7f42b0106f2626a1f1a1a	Merge branch 'feat/itd-73-p1-impact-derivation' into feat/itd-73-p2-surface-guardrail
939f254b5a94abe2e0864817feee380bad010b2d	dce924d2c398ecb482454398dfb0924b834de620	Merge pull request #127 from REPPL/feat/itd-73-p2-surface-guardrail
6268da990640d9109d45741c610e2d2f9333fbb2	47b4a0e66be1a1bee1dfa7da14d689ea20a7ff78	feat: cut a release with abcd launch ship and a derived changelog
0fdf38ea3e0fa0931bd48b3665703835d0ba56d4	d422ed0506321e06497a6b15cbac74fb9f349db6	Merge branch 'feat/itd-73-p2-surface-guardrail' into feat/itd-67-p3-launch-ship-changelog
91b8917ea3b798bb64e7b3cdc4c66455cdfafa24	1c4f1ab75d551556a16dd5d3b31e5dd42f482b85	Merge pull request #129 from REPPL/feat/itd-67-p3-launch-ship-changelog
ee1508573a3795e0c92ab10d7ced030e5c598607	62137634f7880c7340c7bc48286764d487bad4e8	feat: stamp the version into the release payload and smoke-test it
aa77013d9bb8360a04b5aba7ae223429c35878fe	80692b498324d1e67d3d3e6f55013e6826fd07ee	Merge pull request #130 from REPPL/feat/itd-67-p4-manifest-install-smoke
0df923a56f4dab3e0d1615a3097fff531ffd0e06	d7356cc63752d5a14bceabb72756321645ebd228	fix: renumber the impact-flag-surface issue to iss-117
3dc464ebc264fce4270c180c026d1f3b79c03e5c	a47534d3688cef2ce07fec3c66426f494bb506f1	docs: distil the one-writer-per-file principle
94e1276b07fb3cf8281912725a1bbea98fb87c42	93b01dba23e2acc97ef42270f21226f11af496e2	docs: capture the merge-retro findings as iss-118..120
d5243fe795482967367002f821d6b62642e962e8	9e2858832bd869d60a0c988ce699df616d50507b	chore: roll v0.4.0 — the clean-cutover release
68ce24001a5d773a31ef44561e557863d4d53871	c761979df99f33d9200e28d0f8761896d8293428	Merge pull request #131 from REPPL/chore/roll-v0.4.0
5108dd99bfc888cae7a6bd8405a0fb04a3ea9fa4	4d9a1630c7b908e586ed4e2a9dc02a200afd319a	docs: reconcile the brief's surface chapters with the shipped binary
f0fa344a9acb88e47e3ce0b4439eb5f81dfffcec	d6f07ef79910b30a885a9162b0532061ed03a784	docs: sweep the remaining brief-surface discrepancies (round 2)
0135d02f0f6c49934558f702bd4291d853efc88f	fe4b5a906ca56d47e385c8e4825e3d2e3ed6d22b	docs: disambiguate predecessor spec citations and finish the surface sweep (round 3)
45fb46828f1429e62a160a5a3c86ed33a76ac3ff	ba658eef2a6a3ccc289cf6062c72c418abae36fb	docs: fix the nine round-4 residue findings
fa795d5497028210762bc331177c02c075929055	ced06211602e624d93eb595b88a3d4ed6c2ae4a9	Merge pull request #132 from REPPL/docs/iss-121-brief-surface-reconciliation
495137594b45ac0d603c15e9fef85defa5bf681c	101b66a1837c1b8e8ea3c2b3d1bf3eb97a347c03	docs: record the v0.4.0 semantic-gate receipts
3fb1ef9fdd31528efb5e478f7cbf5553941e4df4	ed6421396298ababe1788acf39e4454eb5af8fa9	docs: restructure the README's how-it-works into Roles, Artefacts, Process
79ad41c0c74a32bb6efc94cc6e021da2d9df2980	62e5063ff1475cdc913ca4958ac7ffca0398db22	docs: fold the draft's subsection pass into the how-it-works section
87cd9b39aa98261899047120913244964a74d76d	3246eda81de041c2a79d04289b0b7eddfc5d3830	Merge pull request #133 from REPPL/docs/readme-roles-artefacts-process
3d0db162f49b2b92bf2fa5dbfb05f594598c95c2	b53e8487ef296d9481454eb8e8b2b9d2f2f30944	docs: record grill decisions and the 2026-07-24 next-run queue
31a309275332a825b76ad1d1a3526f4265722355	d2606b4aa0c39bec25334c5f8172141261535006	Merge pull request #134 from REPPL/docs/grill-decisions-next-run-queue
e9a10e60f959b596936da56c47b4798c97a1d4f2	a2b9643a66085108c9d5cd654c550d78aa53f93f	docs: file future-direction drafts, review captures, and fix the run queue
11ad3f8ecd26a0bd9edf985cc51823aebe6ee245	41588bad0032fa2cd51d4dc40e709fcbc0eb1ced	Merge pull request #135 from REPPL/docs/future-drafts-captures-queue-amendment
38ced153630856d4da11757a691d471895d5b099	509387c20131f438c7fbda30a03dbf12e8bca07e	fix: let capture resolve and intent seed stamp a valid impact
510f63c1bde9f72f75dca7315e056f2088462bb1	13fe957d00b83a7879aecbe21f8ec1c49d666321	chore: resolve ledger iss-117 via the fixed resolve verb
cdb1c96828900e6d10dd0fb5321a17e53759213f	d6741c87f717cef4c63bd87ac12bf6612d7c2ddc	chore: capture iss-126, the intent ship-path impact gap
1f23b37c088379ffd7613b54f327daf7bf62940b	af97c42e178346f1a334ae4da957ae34d42587cc	fix: bound, speed, and widen the probe's recursive file walk
347f78a764c7924771322b20a604775df8e9cdba	00262a823295115ea8771623f5ffbd9632f2d38a	chore: resolve iss-112, iss-114, iss-116 in the ledger
418b7808e9f4086e6136a16124d903268833316a	f7caced13ccbdd44271996ea77c9aa711b62f4d4	Merge pull request #136 from REPPL/fix/iss-117-impact-write-paths
f2e56db204bcec984b570642b3c07bdf7c73023d	b62de3f181e2516ff75229b94657294f55b40cdd	fix: mint record ids across git refs and add a spec-id uniqueness lint
adc81ad5d427fa1d2042f996b96baf8ac327c352	78d461d6dd0e3cf0a10d299a75f5963777bae153	chore: resolve iss-115 and iss-120 (record-id allocator class)
22f50312232b7716fe6baec5b46d5d1763e50b76	c63b6e1159353dd99ebd673ee89afb95e93016fb	fix: guard itd/spc id minting against integer-ceiling overflow
f1210bd3256ea8f0a5ad13733b7d11309d2b7e6f	3d350fdbb87fad7b59f04a4e8331fa8765defc26	Merge pull request #137 from REPPL/fix/iss-115-120-id-allocator-class
df74ccee6e979d1a4647bcb97f53b41fa898c245	39dea874171f1034f1316e13c4be6b182abd31a7	fix: serialize capture orphan sweep and commit write on the ledger lock
2b2a7d3858eb220529703750ebbce9d4a1f53a13	9d78089f166c92e68abeff7e9109bb14546727dd	fix: lock the history-index load-modify-write across concurrent installs
edc4bb865ec30ecbf3588b1bd86297bf4b2084ad	78cbcf83f95a04f8ffa0cee3732d4208df7aee28	chore: resolve iss-101 and iss-102 in the ledger
853878a92ea3664f86b07f81081bf9d1804ab231	774758c34eb247076f90fe40255b6a6ba29f22ae	chore: capture iss-127, the repo-local LMW residue
0576929ad2191c05f2a678d3dd10e482375bbe35	15b898a925d564c73d8b52e02b0ec561d580a2b6	chore: capture iss-128 and iss-129 from the lock-class reviews
a532da23123f0a9c42f8acc2a66d372765bf646b	a8215332e915af260f1d5a7f746dd63ed0ddbf56	docs: correct bootstrap-seed comments to describe write-then-link
1ae055f3bedf9da19ed310d6d8b9fc59dec1794d	6f09ef20181dfcd5ff2205d696eb3023fa1fdc63	Merge pull request #138 from REPPL/fix/iss-101-102-lockless-lmw-class
